TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;17.030.327/0001-09;WML EXCLUSIVE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;32425745.71
FI;17.031.226/0001-52;FIQ DE FI MULTIMERCADO CRÉDITO PRIVADO JARF - INVESTIMENTO NO EXTERIOR;2021-06-30;47007570.91
FI;17.033.928/0001-75;STUDIO 15 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2021-06-30;45026716.66
FI;17.034.032/0001-00;STUDIO MASTER III FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;114307528.10
FI;17.035.634/0001-82;PONTE DE PEDRA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;427968054.73
FI;17.035.658/0001-31;ITAÚ FLEXPREV PREVILLE MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2021-06-30;1069244406.75
FI;17.035.664/0001-99;LAFUTURE MULTIMERCADO CRÉDITO PRIVADO INVEST NO EXTERIOR FDO DE INVEST EM COTAS DE FDOS DE INVEST;2021-06-30;80324510.49
FI;17.036.257/0001-04;JUJUBA MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO INVESTIMENTO NO EXTERIOR;2021-06-30;8190861.37
FI;17.036.295/0001-59;ITAÚ FLEXPREV VEGA MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIM;2021-06-30;33589454.10
FI;17.036.353/0001-44;VESTRAL I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;117302684.84
FI;17.036.464/0001-50;ACG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE;2021-06-30;28800550.41
FI;17.036.470/0001-08;ITAÚ FLEXPREV LINHO MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM COTAS DE FDOS DE INVEST;2021-06-30;22198861.27
FI;17.036.481/0001-98;ITAÚ FLEXPREV 4AVI CRÉDITO PRIVADO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST;2021-06-30;68524921.81
FI;17.036.496/0001-56;CARTEIRA PRIVATE 18 MULTIMERCADO FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST - INVEST NO EXTERIOR;2021-06-30;22661046.90
FI;17.036.514/0001-08;ITAÚ FLEXPREV NVF MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVEST EM COTAS DE FUNDOS DE INVEST;2021-06-30;218090568.80
FI;17.039.114/0001-48;ELOHIM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTI;2021-06-30;58133628.95
FI;17.039.320/0001-58;PACIFICO LB MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;447859794.63
FI;17.040.401/0001-78;FLOW 300 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;40453251.19
FI;17.040.543/0001-35;LIVE INVESTIMENTOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;14194269.44
FI;17.041.023/0001-47;HARPIA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA;2021-06-30;94777696.31
FI;17.047.677/0001-88;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE IPI;2021-06-30;37187775.53
FI;17.047.735/0001-73;FICFI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR GLOBAL VANGUARD;2021-06-30;20741529.92
FI;17.049.269/0001-65;LM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;29614761.28
FI;17.049.637/0001-75;PMBS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;11149796.19
FI;17.051.059/0001-01;PRIVATE ÁGUIA 18 MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO NO EXTERIOR;2021-06-30;24681702.18
FI;17.051.073/0001-05;ITAÚ FLEXPREV TALICO MULTIMERCADO CRÉDITO PRIVADO FICFI;2021-06-30;44193516.52
FI;17.051.108/0001-06;PORTO FINO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2021-06-30;77090732.38
FI;17.051.121/0001-65;KAYAN MULTIMERCADO CRÉDITO PRIVADO INV NO EXTERIOR FUNDO DE INV EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;55889756.42
FI;17.051.205/0001-07;ITAÚ INSTITUCIONAL RENDA FIXA ACTIVE FIX CRÉDITO PRIVADO MASTER FUNDO DE INVESTIMENTO;2021-06-30;932399566.72
FI;17.051.213/0001-45;IBIUNA HEDGE PVT MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;153852152.29
FI;17.053.136/0001-62;FI EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO VINCITORE INVESTIMENTO NO EXTERIOR;2021-06-30;33491654.29
FI;17.055.285/0001-60;RUBI FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2021-06-30;27876633.21
FI;17.056.278/0001-83;BAHIA AM MARAÚ MASTER RV FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;2537513058.91
FI;17.056.296/0001-65;GM FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2021-06-30;30320876.59
FI;17.056.302/0001-84;ICATU SEGUROS PREVPRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA;2021-06-30;128540041.53
FI;17.063.655/0001-01;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO IE MINSK;2021-06-30;119618951.75
FI;17.072.453/0001-26;TOP 1800 MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;2021-06-30;93844309.82
FI;17.072.516/0001-44;ASTAPOVO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;517949484.03
FI;17.072.616/0001-70;PORTO SEGURO RENDA FIXA INFLAÇÃO RUBI PREMIUM FICFI PREVIDENCIÁRIO;2021-06-30;47492805.54
FI;17.072.641/0001-54;PORTO SEGURO RENDA FIXA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO PREVIDENCIÁRIO;2021-06-30;179247610.25
FI;17.072.693/0001-20;PWM JASPE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;228163342.88
FI;17.072.894/0001-28;SABESPREV CRÉDITO PRIVADO FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;114409380.43
FI;17.072.906/0001-14;PORTO SEGURO MASTER INFLAÇÃO IMA-B 5+ FUNDO DE INVESTIMENTO RENDA FIXA;2021-06-30;70438066.72
FI;17.073.010/0001-50;BERLIN PREVIDENCIÁRIO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;52011287.94
FI;17.073.031/0001-75;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO FANDANGO;2021-06-30;675868502.53
FI;17.073.411/0001-00;ITOBY FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;13483462.34
FI;17.073.492/0001-48;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES SABESPREV ESTRATÉGIA RV;2021-06-30;119688433.87
FI;17.073.538/0001-29;SOPERA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;11629642.06
FI;17.080.119/0001-14;BAHIA AM MARAÚ MASTER RFC FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;4803418604.04
FI;17.080.215/0001-62;PATRIMONIAL ESTRATÉGIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;26069027.15
FI;17.086.161/0001-42;BRADESCO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES SMALL CAPS FPM;2021-06-30;32211010.16
FI;17.086.209/0001-12;RBN FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;37389319.92
FI;17.087.932/0001-16;BAHIA AM MARAÚ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;1338425249.64
FI;17.090.033/0001-72;BRUSSELS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;69067276.03
FI;17.092.251/0001-46;CSHG FUNDO DE INVESTIMENTO MULTIMERCADO SANTA BARBARA - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;32706735.47
FI;17.092.258/0001-68;PORTO SEGURO ALOCAÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;106728763.75
FI;17.092.265/0001-60;PETRUS FUNDO DE INVESTIMENTO MULTIMERCADO LIVRE CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;32582222.01
FI;17.092.316/0001-53;VETOR CRÉDITO PRIVADO MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO;2021-06-30;27455352.68
FI;17.093.074/0001-12;BB PRIVATE 46 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2021-06-30;46772375.17
FI;17.093.075/0001-67;SAMOTRACIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;24714696.93
FI;17.093.266/0001-29;OPTIMIZE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;8278016.91
FI;17.093.299/0001-79;CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;3186610.38
FI;17.094.106/0001-02;FUNDO  DE  INVESTIMENTO  MULTIMERCADO  OSHER  CRÉDITO  PRIVADO  -  INVESTIMENTO  NO  EXTERIOR;2021-06-30;85197397.58
FI;17.094.929/0001-20;ZBN RUBY FUNDO DE INVESTIMENTO DE AÇÕES BDR NÍVEL I;2021-06-30;21248139.09
FI;17.095.784/0001-81;AZUL - VX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;128802441.86
FI;17.098.803/0001-23;FUNDO DE INVESTIMENTO MULTIMERCADO COLUMBIA - CRÉDITO PRIVADO;2021-06-30;1026660.22
FI;17.102.710/0001-25;OCCAM LONG & SHORT PLUS FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;352974182.85
FI;17.103.058/0001-63;HB FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;24407873.63
FI;17.116.228/0001-44;BRASILPREV RENDA TOTAL CICLO DE VIDA III 2040 FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO;2021-06-30;56224715.01
FI;17.116.243/0001-92;BB CPP PROJETOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2021-06-30;907671960.30
FI;17.118.849/0001-67;OCEANA O25 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;179884793.35
FI;17.126.086/0001-04;CBBC FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;10606557.75
FI;17.133.677/0001-09;JETTA FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;332486906.76
FI;17.134.173/0001-03;FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO DIAMOND MOUNTAIN CORPORATIVO IV;2021-06-30;9991948.06
FI;17.136.316/0001-08;TRIÂNGULO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;76663876.76
FI;17.136.348/0001-03;RIO BRAVO PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;1074724.03
FI;17.136.435/0001-60;MAVERICK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO;2021-06-30;5517565.99
FI;17.136.453/0001-42;SONIC FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;25720330.67
FI;17.136.919/0001-00;SSMM FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;40734531.18
FI;17.136.936/0001-47;EAE FUTURO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;264004291.95
FI;17.136.970/0001-11;VINCI FUNDO DE INVESTIMENTO RENDA FIXA IMOBILIÁRIO - CRÉDITO PRIVADO;2021-06-30;314417086.98
FI;17.136.997/0001-04;SQUADRO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;128568288.53
FI;17.137.279/0001-52;SERPROS FUNDO DE INVESTIMENTO EM AÇÕES MEARAS;2021-06-30;92013626.08
FI;17.137.326/0001-68;IBIUNA HEDGE STHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;894130744.53
FI;17.137.461/0001-03;ANJO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;15851205.53
FI;17.137.519/0001-19;EVA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;61219096.92
FI;17.137.576/0001-06;QUEBEC FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;24085007.14
FI;17.137.586/0001-33;THÉO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;30148117.56
FI;17.137.984/0001-50;BNP PARIBAS MASTER CRÉDITO PLUS FI RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2021-06-30;719039025.51
FI;17.138.011/0001-35;UNIMED FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO PREVIDENCIÁRIO;2021-06-30;174999776.48
FI;17.138.036/0001-39;BNP PARIBAS PIMPO FIC FI MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;39493846.58
FI;17.138.135/0001-10;FORLUZ FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;2086058360.90
FI;17.138.170/0001-30;SANTANDER FIC FI PRIVATE PREV IMA-B RENDA FIXA;2021-06-30;256399471.73
FI;17.138.202/0001-05;SANTANDER ALOCAÇÃO MULTIESTRATÉGIA FLEXÍVEL MULTIMERCADO FIC FI;2021-06-30;386719569.00
FI;17.138.211/0001-98;SANTANDER BÁLTICO II RENDA FIXA REFERENCIADO DI FI;2021-06-30;908930317.64
FI;17.138.217/0001-65;PB SIC-BH FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;31196380.98
FI;17.138.263/0001-64;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO BRICCO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;9638645.21
FI;17.138.332/0001-30;SANTANDER FI PREV IRF-M RENDA FIXA;2021-06-30;862122263.82
FI;17.138.338/0001-07;SANTANDER FI PREV SELEÇÃO TOP AÇÕES;2021-06-30;166869845.48
FI;17.138.346/0001-53;SANTANDER PB CORDOBA MULT CRED PRIV FI;2021-06-30;37169037.67
FI;17.138.356/0001-99;G5 GRIMALDI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO EXTERIOR;2021-06-30;28397832.65
FI;17.138.383/0001-61;SANTANDER PB SEVILHA MULTIMERCADO CRED PRIV FIC FI;2021-06-30;13674506.99
FI;17.138.445/0001-35;HEBROM FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;25094428.71
FI;17.138.452/0001-37;SANTANDER FIC FI JUD RENDA FIXA REFERENCIADO DI;2021-06-30;31793637.69
FI;17.138.466/0001-50;SANTANDER FI ANS II RF CRED PRIV;2021-06-30;698082307.07
FI;17.138.471/0001-63;SANTANDER FIC FI PREV PB CONSERVADOR RENDA FIXA;2021-06-30;2464009956.57
FI;17.138.474/0001-05;SANTANDER RF CRÉD PRIV CRESCIMENTO INSTITUCIONAL FI LP;2021-06-30;1837727739.08
FI;17.138.487/0001-76;FUNDO DE INVESTIMENTO IBA BR MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;30938330.81
FI;17.138.500/0001-97;SANTANDER FI AMAZONAS MULT CRED PRIV IE;2021-06-30;1442907702.86
FI;17.138.508/0001-53;SANTANDER  PB JCE MULTIMERCADO CRÉDITO PRIVADO FIC FI;2021-06-30;22258936.98
FI;17.139.705/0001-97;G5 EXEC FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;33051958.50
FI;17.139.709/0001-75;G5 ORION FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;47323859.67
FI;17.143.720/0001-09;CSHG KTM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2021-06-30;61037489.33
FI;17.143.743/0001-13;CSHG ALLOCATION SPX RAPTOR FIC DE FI MULTIMERCADO-CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;98986527.29
FI;17.143.792/0001-56;CSHG TRAVIATA FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;44633439.15
FI;17.147.542/0001-94;PHILADELPHIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;8672491.59
FI;17.150.297/0001-74;ANGRA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;78641399.24
FI;17.155.131/0001-40;RIO ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;119117666.81
FI;17.155.137/0001-18;BOTHANIC FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;13204568.01
FI;17.155.138/0001-62;CALIFÓRNIA FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;24663668.29
FI;17.155.231/0001-77;ICATU SEG ALPHA QUALIFICADO PREVIDENCIÁRIO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;2021-06-30;50793683.28
FI;17.155.306/0001-10;ICE IMPACT INVESTING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;4844979.13
FI;17.157.131/0001-80;OCEANA SELECTION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-06-30;1025059142.44
FI;17.158.462/0001-34;JGP STRATEGY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - FEEDER II;2021-06-30;545368337.35
FI;17.161.568/0001-97;SAFRA BONDS FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;9069500.53
FI;17.161.576/0001-33;SAFRA EXTRA 90 CORPORATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RF CRED.PRIV;2021-06-30;15375816.37
FI;17.161.603/0001-78;SAFRA EXTRA MASTER FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2021-06-30;141559687.80
FI;17.161.620/0001-05;SAFRA EXTRA 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2021-06-30;97803941.79
FI;17.161.733/0001-00;ENERGIA FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;292232274.67
FI;17.161.741/0001-57;CSHG LUX FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;26747018.76
FI;17.161.768/0001-40;CSHG LAIKA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2021-06-30;20597168.81
FI;17.161.965/0001-69;CSHG LAIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;29543829.75
FI;17.162.002/0001-80;OCCAM RETORNO ABSOLUTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;1705473939.16
FI;17.162.816/0001-14;ATMOS INSTITUCIONAL MASTER FUNDO DE INVESTIMENTO DE AÇÕES;2021-06-30;1794712153.45
FI;17.164.789/0001-19;OCCAM LONG & SHORT PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2021-06-30;331317699.72
FI;17.164.804/0001-29;STK LONG ONLY FUNDO DE INVESTIMENTO EM AÇÕES;2021-06-30;115947679.81
FI;17.188.325/0001-42;BRASILPREV RENDA TOTAL CICLO DE VIDA III 2030 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVEST MULT;2021-06-30;55815927.50
FI;17.188.337/0001-77;BRASILPREV RENDA TOTAL CICLO DE VIDA IV 2020 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST MULT;2021-06-30;196306969.98
FI;17.198.253/0001-14;FUNDO DE INVESTIMENTO MULTIMERCADO INOVAÇÃO PAULISTA CREDITO PRIVADO;2021-06-30;25616097.47
FI;17.198.299/0001-33;ÉVORA FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CREDITO PRIVADO;2021-06-30;669288366.57
FI;17.199.348/0001-52;MK PLUS FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;20994677.38
FI;17.199.355/0001-54;TUTTO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;59763649.98
FI;17.200.242/0001-21;KRESKO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;34981017.39
FI;17.200.263/0001-47;CSHG LACRAIA BRANCA 3 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO IE;2021-06-30;19047203.88
FI;17.200.301/0001-61;EJZ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;11327556.99
FI;17.200.535/0001-09;CSHG ANDORINHAS FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;36590772.16
FI;17.207.525/0001-03;FUNDO DE INVESTIMENTO MULTIMERCADO QUATRO ALLURE CRÉDITO PRIVADO;2021-06-30;28729600.43
FI;17.209.706/0001-60;BRASILPREV RENDA TOTAL CICLO DE VIDA IV 2030 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST MULT;2021-06-30;44676668.69
FI;17.209.709/0001-02;BRASILPREV RENDA TOTAL CICLO DE VIDA IV 2040 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVEST MULT;2021-06-30;894685916.78
FI;17.209.712/0001-18;BB EXTRAMERCADO FAE 2 FUNDO DE INVESTIMENTO EM RENDA FIXA;2021-06-30;30790318298.49
FI;17.213.849/0001-46;FUNDO DE INVESTIMENTO SICÍLIA RENDA FIXA LONGO PRAZO;2021-06-30;0.00
FI;17.214.959/0001-22;YAROK FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;64118666.15
FI;17.225.793/0001-40;BB ECO PLUS FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2021-06-30;1243085973.27
FI;17.247.748/0001-96;JADE EXCLUSIVO FIM CREDITO PRIVADO;2021-06-30;71531839.89
FI;17.247.835/0001-43;SOCJOV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;157080583.15
FI;17.248.300/0001-97;VIRIDI FI EM COTAS FI MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;6408830.83
FI;17.248.306/0001-64;BELZE FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;11941912.04
FI;17.248.340/0001-39;OCCAM RETORNO ABSOLUTO FUNDO DE INVESTIMENTO MULTIMERCADO;2021-06-30;7628967464.87
FI;17.249.191/0001-22;DALIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2021-06-30;166115404.79
FI;17.249.227/0001-78;ATHENA TOTAL RETURN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2021-06-30;215094391.60
FI;17.249.303/0001-45;EMPIRICA SOBERANO FUNDO DE INVESTIMENTO REFERENCIADO DI;2021-06-30;270397868.15
FI;17.251.743/0001-37;EMPÍRICA LOTUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2021-06-30;322267233.64
FI;17.253.740/0001-32;SIENA JHP FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2021-06-30;27692764.48
FI;17.253.801/0001-61;SAFRA ARQUIMEDES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES BDR NIVEL I;2021-06-30;1563846523.78
